"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NCOA44",0.00133197898229521,2.05508009717424,0.419,0.258,1,19,"NCOA4"
"HPGD2",7.0230297500081e-08,2.02148984452174,0.419,0.134,0.00149155105830672,19,"HPGD"
"CD910",2.84879096337804e-15,2.01979370839442,0.774,0.268,6.05026224802228e-11,19,"CD9"
"CD333",4.22780765168572e-22,2.01356195977016,0.355,0.036,8.97901789065013e-18,19,"CD33"
"RSAD23",9.4742053261269e-10,1.98659603446997,0.323,0.065,2.01213172716283e-05,19,"RSAD2"
"TIMP32",1.60488642381249e-18,1.95778788849662,0.645,0.141,3.40845778689297e-14,19,"TIMP3"
"CD823",1.2373832321498e-14,1.94632623042356,0.839,0.372,2.62795450843974e-10,19,"CD82"
"XXbac-BPG13B8.10",0,1.92009501903884,0.226,0,0,19,"XXbac-BPG13B8.10"
"STX31",2.86785663139579e-10,1.91355985528716,0.419,0.104,6.09075391375839e-06,19,"STX3"
"DHRS93",1.45560224536242e-20,1.8431992453123,0.387,0.047,3.09140804870071e-16,19,"DHRS9"
"JUN3",1.38395911450454e-09,1.83788870905941,0.935,0.766,2.93925236738474e-05,19,"JUN"
"CTSD4",5.68329965458598e-14,1.82655377725419,0.871,0.497,1.20701918064097e-09,19,"CTSD"
"HS3ST14",1.52690906123658e-06,1.79332982341407,0.452,0.177,0.0324284946425426,19,"HS3ST1"
"SMYD31",1.41920702992348e-07,1.77957123599864,0.387,0.119,0.00301411189015148,19,"SMYD3"
"PRDX66",5.09572374030946e-05,1.77099817861088,0.613,0.41,1,19,"PRDX6"
"GMPR1",1.62004302270061e-74,1.74805369915368,0.419,0.015,3.44064737161155e-70,19,"GMPR"
"NTRK1",0,1.73330539351894,0.387,0,0,19,"NTRK1"
"FTH16",8.64022274123608e-18,1.71872429696233,1,0.974,1.83501050578372e-13,19,"FTH1"
"TNFSF104",2.7625131175266e-06,1.69828836997095,0.548,0.275,0.05867025359003,19,"TNFSF10"
"ALOX57",7.46743542165769e-09,1.6978583405752,0.548,0.209,0.000158593393485166,19,"ALOX5"
"PMP223",2.68754209941476e-20,1.69357058377315,0.355,0.039,5.70780191073707e-16,19,"PMP22"
"RNF1305",4.8179776287947e-09,1.68801473891293,0.548,0.198,0.000102324208880342,19,"RNF130"
"SDPR3",2.02942104031146e-35,1.68129450229606,0.387,0.026,4.31008440541348e-31,19,"SDPR"
"NFKBIZ4",6.09941974844723e-07,1.67901796030741,0.581,0.287,0.0129539476617522,19,"NFKBIZ"
"MSRA",2.45740628942467e-08,1.67121586045985,0.387,0.108,0.000521903947748011,19,"MSRA"
"NUTM2A-AS1",9.592732651814e-11,1.67077636150619,0.516,0.15,2.03730456059226e-06,19,"NUTM2A-AS1"
"CD638",9.80858936935052e-12,1.63403439065108,0.871,0.502,2.08314821026266e-07,19,"CD63"
"MITF2",6.02189300398652e-16,1.63201743847694,0.323,0.042,1.27892963618666e-11,19,"MITF"
"PPP1R15A5",2.43761190381061e-06,1.61793082174194,0.742,0.521,0.0517700016131296,19,"PPP1R15A"
"RAB324",3.62747312686291e-09,1.59822000068734,0.387,0.1,7.70402742683144e-05,19,"RAB32"
"KRT1",2.73919384103756e-190,1.59660622010312,0.323,0.003,5.81749987959558e-186,19,"KRT1"
"ASAH14",1.70863504763281e-05,1.58913357526896,0.516,0.266,0.362879911416256,19,"ASAH1"
"GPR35",9.76491263011573e-14,1.57756571965475,0.387,0.069,2.07387214438398e-09,19,"GPR35"
"PIK3R6",1.91584354801473e-97,1.56318173267441,0.355,0.008,4.06886852727369e-93,19,"PIK3R6"
"SOX48",0.00185179709035006,1.56316726623117,0.419,0.23,1,19,"SOX4"
"SRGN9",2.75026418099483e-10,1.55736021072919,0.871,0.542,5.84101106759682e-06,19,"SRGN"
"RHOBTB34",1.03525069788911e-06,1.52072257851211,0.355,0.111,0.0219866543217688,19,"RHOBTB3"
"ADRB22",3.04693238535861e-16,1.49216329658964,0.452,0.074,6.47107500002462e-12,19,"ADRB2"
"MALAT13",1.97016649211978e-17,1.47606812987153,1,0.981,4.18423959596398e-13,19,"MALAT1"
"TESC4",1.1776185469844e-07,1.47455215262502,0.419,0.133,0.00250102627008546,19,"TESC"
"PRIM21",6.92316242497097e-11,1.47233349154138,0.29,0.048,1.47034123581533e-06,19,"PRIM2"
"MAPRE3",3.37741161180223e-11,1.45498842458662,0.323,0.058,7.17294678114558e-07,19,"MAPRE3"
"RP11-557H15.4",2.35417016299479e-129,1.45233449504748,0.29,0.003,4.99978659216833e-125,19,"RP11-557H15.4"
"HSD17B123",1.7771888590669e-05,1.44996369126708,0.419,0.175,0.377439369888627,19,"HSD17B12"
"ZEB26",5.5004153642066e-11,1.44342858977728,0.484,0.119,1.1681782150502e-06,19,"ZEB2"
"FOS5",3.21171229957917e-09,1.43683809845223,0.968,0.824,6.82103458184625e-05,19,"FOS"
"TNIK1",1.84225907568179e-09,1.43550107749561,0.419,0.106,3.91258982493298e-05,19,"TNIK"
"LAT25",1.11444614522716e-07,1.42531984887521,0.516,0.194,0.00236686072323343,19,"LAT2"
"SLC44A12",0.000480770332446561,1.42382352891586,0.323,0.14,1,19,"SLC44A1"
"TMEM233",2.5581755750593e-82,1.42376383386143,0.226,0.003,5.43305328631093e-78,19,"TMEM233"
"ANKRD281",1.25023255942876e-09,1.41846572315845,0.323,0.065,2.6552439097148e-05,19,"ANKRD28"
"LYL13",1.08285832099343e-07,1.41760054139629,0.355,0.096,0.00229977450212585,19,"LYL1"
"GNPTAB2",2.16336542843621e-06,1.41532227669665,0.419,0.153,0.0459455549691282,19,"GNPTAB"
"MPP14",2.63976233501816e-05,1.4089831676232,0.355,0.136,0.560632724711157,19,"MPP1"
"ABCC41",2.74442152284976e-17,1.40054526764371,0.258,0.025,5.82860243022831e-13,19,"ABCC4"
"BNIP3L5",7.17122184397703e-05,1.39670155386014,0.516,0.265,1,19,"BNIP3L"
"FOSB2",6.69501286644546e-06,1.38024158319395,0.742,0.533,0.142188683257569,19,"FOSB"
"ELF11",1.551948864136e-05,1.37966540813777,0.581,0.327,0.329602899765204,19,"ELF1"
"MYB",3.49085060254508e-65,1.37127810542051,0.226,0.005,7.41386850968524e-61,19,"MYB"
"AP2M14",0.000769488076485689,1.35845404267673,0.548,0.414,1,19,"AP2M1"
"CALB22",4.84465153461264e-12,1.35323600613191,0.355,0.065,1.02890709292103e-07,19,"CALB2"
"LAX12",2.4580312033163e-20,1.34515875412114,0.387,0.044,5.22036666960315e-16,19,"LAX1"
"DUSP65",0.000799140052011851,1.34431909898724,0.419,0.235,1,19,"DUSP6"
"VAT13",7.68340440784188e-05,1.34178929708199,0.387,0.171,1,19,"VAT1"
"MBOAT74",3.15317431681175e-05,1.33659029233269,0.419,0.19,0.669671161404479,19,"MBOAT7"
"ARHGEF63",2.56454302709389e-06,1.32457760017278,0.323,0.093,0.05446576480942,19,"ARHGEF6"
"SERPINB12",5.3753291784564e-06,1.31494051306678,0.645,0.364,0.114161241092057,19,"SERPINB1"
"CMA1",1.87598812536382e-283,1.31123734337114,0.129,0,3.98422358064767e-279,19,"CMA1"
"C1orf2281",4.9649244154698e-18,1.3096124172407,0.355,0.043,1.05445064735748e-13,19,"C1orf228"
"GCSAML",0,1.30943275304171,0.323,0,0,19,"GCSAML"
"RGS104",1.42346073972827e-05,1.30088446930289,0.581,0.327,0.302314591903491,19,"RGS10"
"BEX45",8.17191657155095e-08,1.29862804399617,0.323,0.079,0.00173555164146599,19,"BEX4"
"STXBP61",7.63060017233667e-84,1.29415119539174,0.355,0.009,1.62058686460086e-79,19,"STXBP6"
"GRAP22",5.86139815301437e-12,1.2940521442037,0.387,0.073,1.24484373973719e-07,19,"GRAP2"
"TMEM176B8",0.000338508594819461,1.29320125684598,0.484,0.247,1,19,"TMEM176B"
"SQSTM15",5.92415701630513e-05,1.29046209526529,0.677,0.514,1,19,"SQSTM1"
"AGTRAP2",0.000118392245583415,1.27542492290204,0.516,0.31,1,19,"AGTRAP"
"RENBP3",5.64836943673226e-07,1.27081465670964,0.258,0.058,0.011996007009732,19,"RENBP"
"DLC13",4.65426052221572e-16,1.26067373744354,0.258,0.026,9.88471849708174e-12,19,"DLC1"
"TESPA11",1.6357857273516e-10,1.25659697772463,0.355,0.067,3.47408172774932e-06,19,"TESPA1"
"SMIM32",1.13823360225969e-06,1.25571755344643,0.323,0.091,0.0241738052447913,19,"SMIM3"
"CRTAP6",4.3421272186664e-05,1.25130109828974,0.484,0.238,0.922180978700369,19,"CRTAP"
"ARHGAP182",8.28678995512068e-05,1.24913720501134,0.387,0.166,1,19,"ARHGAP18"
"THUMPD3-AS12",0.00279013890451653,1.24625015504095,0.355,0.182,1,19,"THUMPD3-AS1"
"TSPYL23",0.000563803198476878,1.23884269067984,0.387,0.182,1,19,"TSPYL2"
"NRROS4",1.20312504674535e-06,1.23360851361772,0.258,0.059,0.0255519697427777,19,"NRROS"
"ACER33",5.44409459060775e-07,1.23192606068818,0.29,0.072,0.0115621680915327,19,"ACER3"
"OSBPL84",0.000664292353373025,1.23078522609328,0.516,0.338,1,19,"OSBPL8"
"TYROBP6",6.48470521243105e-19,1.23046410505424,0.903,0.195,1.37722169301611e-14,19,"TYROBP"
"ZNRF1",1.55480413465934e-07,1.22044905652635,0.226,0.043,0.0033020930211895,19,"ZNRF1"
"AC004791.2",2.33560236439746e-11,1.19870747548898,0.194,0.021,4.96035230150733e-07,19,"AC004791.2"
"MCTP14",5.86419215314648e-11,1.19126045322243,0.226,0.03,1.24543712948525e-06,19,"MCTP1"
"ITM2C3",8.45227696044288e-07,1.19023732170542,0.548,0.237,0.0179509458085886,19,"ITM2C"
"H3F3B5",1.35458476214709e-12,1.18697328432095,0.968,0.939,2.876867117848e-08,19,"H3F3B"
"KREMEN1",3.05047724098626e-18,1.18628694658863,0.226,0.018,6.47860356440662e-14,19,"KREMEN1"
"TPST22",0.00285624109927965,1.18474330741477,0.323,0.156,1,19,"TPST2"
"TMEM1543",1.69458822772349e-11,1.18280585867794,0.355,0.064,3.59896647803914e-07,19,"TMEM154"
"GALC2",0.00240908696124579,1.17649211251486,0.258,0.11,1,19,"GALC"
"SVOPL",3.52588568241281e-53,1.16730940332774,0.226,0.006,7.48827601230832e-49,19,"SVOPL"
"RAB27B2",0.00102469863032829,1.16602053026391,0.258,0.101,1,19,"RAB27B"
"SEPT22",0.00776705282495383,1.15829580951266,0.484,0.395,1,19,"SEPT2"
"CD842",2.138535425318e-06,1.15358560382662,0.29,0.074,0.0454182153629036,19,"CD84"
"FLOT15",0.00032517618825342,1.14893454569466,0.548,0.364,1,19,"FLOT1"
"ARHGAP6",1.77027775167338e-35,1.13955974033965,0.226,0.009,3.75971588900392e-31,19,"ARHGAP6"
"MLPH5",2.65785883843627e-05,1.13162977190423,0.419,0.181,0.564476060107095,19,"MLPH"
"KCNE32",1.44002053300745e-07,1.12964361231367,0.161,0.023,0.00305831560800122,19,"KCNE3"
"GM2A2",1.72366782430519e-06,1.1259456013188,0.355,0.111,0.0366072572525937,19,"GM2A"
"RHOH4",0.00909260490352771,1.12281532898288,0.323,0.173,1,19,"RHOH"
"FOXP13",0.000133299587630617,1.10362509904991,0.548,0.317,1,19,"FOXP1"
"SWAP703",7.60166200207422e-05,1.10018629823871,0.355,0.137,1,19,"SWAP70"
"NFE21",1.00191693103299e-21,1.08328108760368,0.258,0.019,2.12787117812787e-17,19,"NFE2"
"CDK15",1.91889675948963e-216,1.07607828530702,0.226,0.001,4.07535293780408e-212,19,"CDK15"
"SPNS13",0.00567355697197114,1.07530787266925,0.323,0.171,1,19,"SPNS1"
"PIK3R31",0.000266363744970331,1.07389637456954,0.226,0.068,1,19,"PIK3R3"
"HSP90AB12",3.42888376382266e-10,1.06489440558763,0.968,0.82,7.28226333760657e-06,19,"HSP90AB1"
"SYTL32",7.86285692449577e-05,1.06253065148018,0.258,0.074,1,19,"SYTL3"
"KLRG12",1.18621426408737e-05,1.05846174735245,0.419,0.148,0.251928185406875,19,"KLRG1"
"FHL34",0.00170779798674439,1.05835008914445,0.29,0.127,1,19,"FHL3"
"LINC009961",1.68906494481094e-24,1.05436971065131,0.226,0.013,3.58723612978947e-20,19,"LINC00996"
"FAM212A2",2.76147303092314e-24,1.04374553778765,0.258,0.017,5.86481642307456e-20,19,"FAM212A"
"FXYD52",1.69560397628789e-07,1.04358705492227,0.903,0.812,0.00360112372484022,19,"FXYD5"
"RP11-25K19.13",0.00123379752347661,1.03899907633827,0.161,0.045,1,19,"RP11-25K19.1"
"CMPK24",0.00149764579942121,1.03073521380536,0.29,0.127,1,19,"CMPK2"
"PARVB5",1.26331149263041e-05,1.03027896706674,0.29,0.086,0.268302094804847,19,"PARVB"
"ATP6V1F5",0.000245094783822098,1.03009735157088,0.645,0.456,1,19,"ATP6V1F"
"GPR654",0.00516304041047476,1.02988587131168,0.29,0.14,1,19,"GPR65"
"CD443",9.18254668121568e-05,1.02453492152655,0.677,0.469,1,19,"CD44"
"TFB1M",2.45402353944827e-05,1.01681253860886,0.258,0.072,0.521185519308024,19,"TFB1M"
"SLC2A32",0.00612948050489275,1.00597827285468,0.581,0.458,1,19,"SLC2A3"
"CREG14",0.00259669964888104,0.999254828195355,0.323,0.158,1,19,"CREG1"
"TSC22D15",0.00431654724649148,0.996753378274461,0.323,0.167,1,19,"TSC22D1"
"CRBN2",0.00237450198226305,0.996418915557939,0.323,0.151,1,19,"CRBN"
"NUTM2B-AS11",0.00632601790245965,0.994522619058013,0.29,0.147,1,19,"NUTM2B-AS1"
"HES13",0.00735587592225785,0.988658682482934,0.258,0.124,1,19,"HES1"
"CATSPER1",0.000649145714167626,0.986608920790684,0.161,0.043,1,19,"CATSPER1"
"RNU123",0.000392484031382707,0.98641924917024,0.226,0.068,1,19,"RNU12"
"SLC11A2",8.70260664182142e-05,0.983724453373951,0.226,0.064,1,19,"SLC11A2"
"NDST2",3.83479619018069e-16,0.982960016208905,0.194,0.015,8.14434014870575e-12,19,"NDST2"
"TCTEX1D1",1.22133210169412e-126,0.981894575438067,0.161,0.001,2.59386511757797e-122,19,"TCTEX1D1"
"RAC25",3.75924365709391e-05,0.978006022994705,0.839,0.725,0.798388167893605,19,"RAC2"
"UBB6",8.45514935635089e-05,0.975044689411789,0.806,0.782,1,19,"UBB"
"SIGLEC102",4.22108730648242e-12,0.970773151552267,0.226,0.026,8.96474522150736e-08,19,"SIGLEC10"
"SGK14",0.00028456490283664,0.970660174026777,0.452,0.218,1,19,"SGK1"
"BMPR1A",0.00012776328916212,0.96990350023653,0.194,0.051,1,19,"BMPR1A"
"TALDO16",0.000910194857216382,0.969793805349742,0.548,0.401,1,19,"TALDO1"
"PLIN23",2.16456967108376e-05,0.969000463295546,0.419,0.164,0.45971130674477,19,"PLIN2"
"A1BG2",0.00357234562928216,0.96831058759476,0.258,0.106,1,19,"A1BG"
"PEF12",0.00763463674018157,0.956070285628526,0.387,0.243,1,19,"PEF1"
"PEBP14",0.00240128810549594,0.949524561334071,0.677,0.558,1,19,"PEBP1"
"SNX292",0.000422571807556654,0.943668096154449,0.29,0.106,1,19,"SNX29"
"GBGT13",0.00070410759792118,0.94346333166941,0.129,0.029,1,19,"GBGT1"
"FAM46A3",0.00265836579935816,0.941340053175152,0.226,0.086,1,19,"FAM46A"
"PPM1H",7.45202500927836e-05,0.940281701291543,0.129,0.023,1,19,"PPM1H"
"PBX12",3.01735163928337e-05,0.929798558293701,0.194,0.045,0.640825141151002,19,"PBX1"
"RP11-501J20.5",3.30680267023088e-189,0.922489981759577,0.129,0,7.02298751103635e-185,19,"RP11-501J20.5"
"DOK32",8.39617643075543e-08,0.921247917431534,0.194,0.03,0.00178317995036384,19,"DOK3"
"VPS283",0.00639091766817328,0.920754633348663,0.581,0.468,1,19,"VPS28"
"ACP52",0.000731103469300007,0.918612818210885,0.387,0.186,1,19,"ACP5"
"AKAP132",0.00482663416460917,0.91260629446298,0.516,0.381,1,19,"AKAP13"
"RPL36AL2",1.9731572680741e-07,0.910011942592681,0.903,0.812,0.00419059140593576,19,"RPL36AL"
"ALDH1A15",2.53152724647311e-11,0.908985362224213,0.258,0.036,5.3764575660596e-07,19,"ALDH1A1"
"IER24",8.30175759304723e-05,0.905790457449153,0.903,0.821,1,19,"IER2"
"FERMT23",2.31504749465908e-05,0.904810586588579,0.194,0.043,0.491669786915696,19,"FERMT2"
"MARCH32",0.000267105580530853,0.898448747369112,0.161,0.038,1,19,"MARCH3"
"ARID3B",1.06267058383998e-05,0.895593541778763,0.161,0.029,0.225689978595935,19,"ARID3B"
"LEO11",0.00145308616565449,0.891458841444657,0.29,0.123,1,19,"LEO1"
"RAB372",6.20252836639699e-09,0.891051079333679,0.29,0.053,0.000131729297445539,19,"RAB37"
"LPCAT25",0.00258827066981115,0.889701594325094,0.226,0.089,1,19,"LPCAT2"
"TPI18",6.04464754683012e-05,0.888733711384527,0.871,0.662,1,19,"TPI1"
"AMHR2",1.50013744879748e-88,0.881116938230574,0.161,0.001,3.18599191375609e-84,19,"AMHR2"
"CLEC12A3",4.20999056516429e-10,0.878371940696413,0.194,0.024,8.94117796229591e-06,19,"CLEC12A"
"S100A44",1.43341735290355e-05,0.878075690260031,0.935,0.736,0.304429177409656,19,"S100A4"
"CTD-3252C9.45",0.000814031980735179,0.867700253829344,0.387,0.18,1,19,"CTD-3252C9.4"
"UBA71",3.1786326258414e-05,0.862375735572844,0.226,0.057,0.675077997076196,19,"UBA7"
"ATP5C16",0.00387711078676858,0.861759399724904,0.548,0.411,1,19,"ATP5C1"
"SELK4",0.00800057632834166,0.860579907679797,0.516,0.374,1,19,"SELK"
"RFC22",0.00981361633733124,0.860334818341659,0.226,0.101,1,19,"RFC2"
"NBAS",0.00830587237151091,0.860309468770349,0.258,0.121,1,19,"NBAS"
"BBS4",0.000222705945917612,0.854788995829716,0.194,0.052,1,19,"BBS4"
"GPX17",0.000397195397012373,0.849812180186178,0.806,0.579,1,19,"GPX1"
"TTI1",0.000776066016999468,0.846678915353707,0.161,0.043,1,19,"TTI1"
"SRI2",0.00329395426482342,0.846117486063808,0.548,0.399,1,19,"SRI"
"BST27",0.00130491744889792,0.845093095316659,0.71,0.551,1,19,"BST2"
"SKP13",0.000822630066227805,0.844186247350444,0.742,0.592,1,19,"SKP1"
"COX175",0.00770970768500158,0.843969984266658,0.516,0.361,1,19,"COX17"
"NMNAT3",9.65659018058136e-07,0.839172122327247,0.129,0.017,0.0205086662255187,19,"NMNAT3"
"GAPT4",0.00608410983381453,0.831542778712487,0.161,0.054,1,19,"GAPT"
"SPI14",3.52117502997589e-05,0.830756328435293,0.355,0.113,0.747827152866279,19,"SPI1"
"NEAT17",0.00960928965660752,0.827352768228781,0.548,0.432,1,19,"NEAT1"
"SIGLEC8",5.16107829105231e-161,0.819711222735361,0.161,0.001,1.09610980745369e-156,19,"SIGLEC8"
"ST3GAL3",0.00274138559969312,0.817733921661598,0.129,0.034,1,19,"ST3GAL3"
"LAT6",0.00493429258199896,0.816230256455543,0.484,0.277,1,19,"LAT"
"ARHGDIB5",2.49049777259518e-06,0.815038514553501,0.935,0.789,0.0528931916943765,19,"ARHGDIB"
"RP11-124N14.3",0.000980972912437266,0.811418711202967,0.129,0.03,1,19,"RP11-124N14.3"
"SAT15",0.00168046307873877,0.802669040157923,0.71,0.627,1,19,"SAT1"
"CTTNBP21",1.64717284463906e-30,0.801251713214285,0.194,0.008,3.49826568744444e-26,19,"CTTNBP2"
"SAP183",0.00282334599928263,0.799659309416875,0.677,0.632,1,19,"SAP18"
"RNF144A",5.15954187581159e-06,0.793668016332791,0.161,0.028,0.109578350358487,19,"RNF144A"
"CD382",5.05250836982409e-06,0.793071466509183,0.226,0.048,0.107305172758324,19,"CD38"
"APOBR3",0.000267963585771171,0.788614975207722,0.161,0.038,1,19,"APOBR"
"RGS17",3.50105057691662e-05,0.78734279232974,0.387,0.132,0.743553121525553,19,"RGS1"
"CSF2RB2",2.10936704448164e-11,0.786841399017587,0.161,0.015,4.4798737290701e-07,19,"CSF2RB"
"JAZF11",0.00564325397239969,0.782188535174748,0.194,0.072,1,19,"JAZF1"
"AFF11",0.000868381141932801,0.77980213089491,0.29,0.116,1,19,"AFF1"
"PHYH3",0.00839096401253035,0.779193299545597,0.194,0.077,1,19,"PHYH"
"TIE11",2.71988449501174e-06,0.778497775001445,0.161,0.026,0.0577649069050594,19,"TIE1"
"TRANK1",0.00167005788119253,0.768542531567152,0.258,0.097,1,19,"TRANK1"
"AP001055.61",0.000326814805982523,0.754713755766246,0.129,0.026,1,19,"AP001055.6"
"KCNQ1OT12",0.00938863321408461,0.744846515500001,0.258,0.123,1,19,"KCNQ1OT1"
"SARAF3",0.00013720064537421,0.744754670607413,0.871,0.769,1,19,"SARAF"
"CSF12",0.00929013044941228,0.743458950575366,0.194,0.077,1,19,"CSF1"
"ASRGL14",0.00282879514027768,0.743136715805079,0.129,0.034,1,19,"ASRGL1"
"ABCC1",0.00221467851042858,0.739687857744834,0.194,0.065,1,19,"ABCC1"
"PRKCA1",0.00726993513434287,0.727698745037129,0.194,0.073,1,19,"PRKCA"
"LINC008631",0.00207132856718909,0.725310996171837,0.161,0.047,1,19,"LINC00863"
"P2RX11",4.02032897452849e-08,0.724540141608156,0.129,0.014,0.000853837467610361,19,"P2RX1"
"GFI1B",4.72897432553965e-142,0.716266922409102,0.129,0,1.00433956725811e-137,19,"GFI1B"
"CCDC88A4",0.00624365075324611,0.707365122174826,0.258,0.115,1,19,"CCDC88A"
"TET22",0.00410748785661156,0.705437046603796,0.194,0.069,1,19,"TET2"
"GATA1",6.55541985638518e-227,0.697066174532178,0.129,0,1.39224006909908e-222,19,"GATA1"
"CLIC16",0.000539456316979879,0.696792945889493,0.935,0.814,1,19,"CLIC1"
"FLI14",0.00164745375387669,0.687539994093825,0.387,0.179,1,19,"FLI1"
"GTF2IRD2B",0.0032385066287018,0.685573309593771,0.129,0.035,1,19,"GTF2IRD2B"
"ABCC51",0.000755281400747366,0.666178244780352,0.194,0.058,1,19,"ABCC5"
"TMEM911",0.000554120679517101,0.660826068138116,0.161,0.042,1,19,"TMEM91"
"ENPP3",1.55123616287403e-87,0.650487308996246,0.129,0.001,3.29451536271187e-83,19,"ENPP3"
"C3AR13",2.47960234262879e-06,0.644375453229252,0.194,0.036,0.0526617945527503,19,"C3AR1"
"POLE",0.00126399930455905,0.640272195006735,0.129,0.031,1,19,"POLE"
"WDR44",0.00215069710907882,0.624619762334652,0.194,0.064,1,19,"WDR44"
"AC025171.1",6.12158115323918e-05,0.624130133328352,0.129,0.023,1,19,"AC025171.1"
"ZNF844",1.04676467920081e-06,0.61440127989131,0.129,0.017,0.0222311882568668,19,"ZNF844"
"SLC43A34",0.00521323726136038,0.611058099843945,0.194,0.072,1,19,"SLC43A3"
"HNRNPA2B13",0.000420839570931107,0.609456739192062,0.806,0.822,1,19,"HNRNPA2B1"
"TMEM255B1",2.84720810421815e-07,0.609048862310041,0.129,0.015,0.00604690057173852,19,"TMEM255B"
"KCNH2",0.00258702012918968,0.605715080824261,0.129,0.034,1,19,"KCNH2"
"C21orf911",0.00189972903240995,0.605653049386226,0.226,0.077,1,19,"C21orf91"
"PLCB23",0.00128072410427167,0.604334846808309,0.194,0.059,1,19,"PLCB2"
"GPAT31",3.56125079463398e-05,0.60342800876098,0.161,0.032,0.756338443764365,19,"GPAT3"
"ZNF667-AS13",3.70434869149723e-06,0.601953514285201,0.129,0.018,0.0786729575100181,19,"ZNF667-AS1"
"LAPTM57",0.00462169573627715,0.596996887180367,0.806,0.617,1,19,"LAPTM5"
"PSAP6",0.00014673186631084,0.594610232880436,0.742,0.527,1,19,"PSAP"
"NSMAF",0.00423928977665377,0.592015740688288,0.226,0.088,1,19,"NSMAF"
"RPL112",2.50828782394236e-05,0.586964481480712,1,0.985,0.532710168048877,19,"RPL11"
"ADPRH1",0.000707215844917551,0.580586218151168,0.129,0.029,1,19,"ADPRH"
"ZNF529",0.000319614119117984,0.580017971109199,0.129,0.027,1,19,"ZNF529"
"LINC00672",1.12430877699575e-08,0.57563597204537,0.129,0.013,0.000238780698058358,19,"LINC00672"
"OAZ14",0.000267008247499391,0.571011640751694,0.871,0.818,1,19,"OAZ1"
"ATP8B41",2.10094632058532e-09,0.562329278884729,0.161,0.018,4.46198979565911e-05,19,"ATP8B4"
"PSTPIP21",0.000843518315428677,0.556346258476522,0.161,0.042,1,19,"PSTPIP2"
"CST35",6.96913175746994e-08,0.555136627106354,0.806,0.372,0.00148010420265147,19,"CST3"
"GPD1L",9.88008606770929e-05,0.554061159438325,0.129,0.023,1,19,"GPD1L"
"EFHC2",1.06200155162149e-34,0.545345844915977,0.129,0.003,2.25547889533371e-30,19,"EFHC2"
"MICU31",0.00292528343069125,0.541439247517961,0.129,0.034,1,19,"MICU3"
"IL6R3",0.00134550738924032,0.536224805572816,0.258,0.094,1,19,"IL6R"
"PROCR2",0.00571217967245315,0.534010781714634,0.161,0.054,1,19,"PROCR"
"SLC2A62",0.000122868711918035,0.532655938228111,0.161,0.035,1,19,"SLC2A6"
"ADAM12",6.24557172167866e-10,0.526591527404725,0.129,0.011,1.32643452225011e-05,19,"ADAM12"
"ITGA91",1.69717257900491e-08,0.520617783480279,0.129,0.013,0.000360445512329063,19,"ITGA9"
"ADARB11",0.000796762652365834,0.520128666401919,0.129,0.029,1,19,"ADARB1"
"TMEM2203",0.000103540148732039,0.519879332887123,0.129,0.024,1,19,"TMEM220"
"EXTL3",0.0078659063083061,0.519818082642832,0.129,0.039,1,19,"EXTL3"
"RAB44",3.36046164160763e-71,0.519708461973397,0.129,0.001,7.13694843444629e-67,19,"RAB44"
"RPL53",0.00215334314488345,0.493383210052336,1,0.955,1,19,"RPL5"
"ZNF445",0.000624788394530781,0.490828732307333,0.129,0.028,1,19,"ZNF445"
"LAIR16",0.00215878737755026,0.488309587193297,0.258,0.095,1,19,"LAIR1"
"RPL143",0.00114818787149935,0.485049498497098,1,0.959,1,19,"RPL14"
"CD221",0.0022641215939262,0.48153494488159,0.161,0.046,1,19,"CD22"
