,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
P4HB,2.86466801721516E-60,0.396358859031845,0.833,0.488,6.15302043417644E-56,1,P4HB
DCTPP1,1.45656478434037E-189,0.396328257540835,0.545,0.158,3.12855550028468E-185,1,DCTPP1
MECOM,1.41178661726092E-221,0.39575156677672,0.429,0.09,3.03237647521473E-217,1,MECOM
PRDX3,2.16173147606507E-141,0.395598482926398,0.732,0.298,4.64318303744016E-137,1,PRDX3
COX7A2,8.23730484170802E-49,0.395371271781655,0.881,0.602,1.76929070695046E-44,1,COX7A2
SNRPD1,1.50918030887054E-134,0.395294806599578,0.768,0.324,3.24156838542303E-130,1,SNRPD1
CHID1,1.21458911291406E-143,0.394747121049392,0.464,0.147,2.6088159556281E-139,1,CHID1
C8orf4,4.43391474466512E-158,0.394337582753307,0.313,0.067,9.52360548006622E-154,1,C8orf4
BCAP31,1.20106776999594E-87,0.394060312876351,0.868,0.466,2.57977346317427E-83,1,BCAP31
HIST1H1C,1.45462014040015E-116,0.39381366707346,0.469,0.163,3.12437859956548E-112,1,HIST1H1C
VDAC2,8.03014976716135E-115,0.392741772039765,0.858,0.443,1.72479586848859E-110,1,VDAC2
PDIA3,1.49533958793008E-53,0.392653430131779,0.819,0.502,3.21183990091503E-49,1,PDIA3
MRPS16,1.24435864048943E-177,0.392444063567098,0.663,0.229,2.67275792390725E-173,1,MRPS16
SPTSSA,5.39365772116282E-172,0.392052988532899,0.526,0.159,1.15850374192856E-167,1,SPTSSA
CEACAM5,1.11007762363438E-129,0.391764146121043,0.572,0.202,2.38433572780429E-125,1,CEACAM5
PYCR1,3.83135864135052E-289,0.391546519588255,0.356,0.047,8.22937522575678E-285,1,PYCR1
RPL13A1,4.53850250259273E-68,0.391312649251816,0.995,0.904,9.74824952531893E-64,1,RPL13A
FAM60A,2.68565162884142E-179,0.390257860713412,0.558,0.168,5.76851113358849E-175,1,FAM60A
MRPL24,1.23484858484808E-185,0.388920908675064,0.564,0.17,2.6523312753952E-181,1,MRPL24
CKB,7.71206354565476E-195,0.388771708211733,0.448,0.109,1.65647412897119E-190,1,CKB
TPM1,8.00519510405178E-196,0.38869280378942,0.627,0.187,1.71943585639928E-191,1,TPM1
RPS24,1.60112973255188E-69,0.388668796696367,1,0.96,3.43906655254818E-65,1,RPS24
SLC2A1,8.40662073744929E-94,0.388538962195306,0.459,0.179,1.80565806819673E-89,1,SLC2A1
CYCS,1.380367703389E-124,0.388477033591452,0.778,0.345,2.96489179010923E-120,1,CYCS
AOC1,1.03343701517672E-216,0.387070800761419,0.443,0.095,2.21971936489807E-212,1,AOC1
RCN1,2.86947245198839E-160,0.386949651269987,0.394,0.102,6.16333987962585E-156,1,RCN1
SNRPE,4.60159589703868E-140,0.383858212477827,0.735,0.301,9.88376782724937E-136,1,SNRPE
PFKP,1.37950673588188E-145,0.383623322850577,0.517,0.17,2.9630425180007E-141,1,PFKP
BMP4,2.4550799899193E-189,0.383148952783373,0.332,0.064,5.27326631034766E-185,1,BMP4
CDC42EP1,1.2694516358789E-197,0.3829504921361,0.467,0.117,2.72665516870429E-193,1,CDC42EP1
TXNDC17,1.69968580576159E-129,0.382639634738816,0.761,0.326,3.65075514219532E-125,1,TXNDC17
C1orf43,2.89633233687341E-117,0.382635668952077,0.781,0.357,6.22103222637041E-113,1,C1orf43
MRPL51,1.75989494965767E-142,0.382551625397013,0.807,0.347,3.78007836236972E-138,1,MRPL51
TMC4,1.12683213584588E-271,0.382243185345231,0.564,0.124,2.42032274458336E-267,1,TMC4
IER3,2.04452519431016E-115,0.381752037366602,0.726,0.321,4.39143566485879E-111,1,IER3
BIK,2.15099704240268E-212,0.381675824858219,0.448,0.101,4.62012654737671E-208,1,BIK
PTTG1IP,3.49294173061751E-147,0.381306581298395,0.82,0.337,7.50248954319335E-143,1,PTTG1IP
CHMP4B,5.16295995424097E-143,0.381062645225956,0.847,0.362,1.10895216857142E-138,1,CHMP4B
SLC12A2,4.82042829379581E-157,0.380906313782345,0.324,0.071,1.0353797932244E-152,1,SLC12A2
SPDEF,1.56018818421008E-220,0.380510659875038,0.367,0.067,3.35112820086484E-216,1,SPDEF
ANXA3,7.8590936146957E-218,0.380118587003101,0.469,0.106,1.68805471750049E-213,1,ANXA3
SLC38A5,2.9558756988216E-238,0.379762859581424,0.429,0.084,6.34892541349892E-234,1,SLC38A5
PGRMC1,9.43902267531557E-204,0.379327730027587,0.641,0.194,2.02740768043103E-199,1,PGRMC1
ENC1,1.37609308950936E-163,0.379262102819379,0.399,0.1,2.95571034695716E-159,1,ENC1
BLVRB,2.55184148323518E-132,0.378741216491815,0.812,0.342,5.48110032184084E-128,1,BLVRB
RNASET2,7.64888024247177E-20,0.378697800866196,0.671,0.462,1.64290298728051E-15,1,RNASET2
C19orf70,1.58576420017733E-118,0.378156030641914,0.814,0.374,3.40606292556089E-114,1,C19orf70
SCNN1A,4.69377062888737E-224,0.377830337979585,0.541,0.135,1.00817499337872E-219,1,SCNN1A
C11orf1,1.99203129609922E-219,0.377689946636202,0.53,0.133,4.27868402089151E-215,1,C11orf1
REXO2,5.84978099873656E-187,0.376858340560322,0.637,0.202,1.25647446071863E-182,1,REXO2
PFDN2,2.19844029924256E-142,0.376819409942669,0.768,0.322,4.72202991874309E-138,1,PFDN2
SUMO1,2.46909230642341E-119,0.376658526524045,0.822,0.381,5.30336336496685E-115,1,SUMO1
TMEM54,5.65031312345638E-189,0.375921918240392,0.487,0.125,1.2136307557872E-184,1,TMEM54
FIS1,8.68653868866536E-108,0.375862403819793,0.839,0.427,1.86578164493843E-103,1,FIS1
AP1S1,1.11323075943206E-170,0.375476950394802,0.567,0.181,2.39110834818413E-166,1,AP1S1
TSPAN6,2.16046901125311E-269,0.375169305166768,0.358,0.052,4.64047138927056E-265,1,TSPAN6
HEBP2,2.19578425372058E-168,0.374965076580566,0.595,0.192,4.71632499856644E-164,1,HEBP2
TOMM20,7.0571290548315E-92,0.374961435739547,0.866,0.49,1.51580074968726E-87,1,TOMM20
ICA1,6.60074552633768E-243,0.374485946518654,0.502,0.112,1.41777413160207E-238,1,ICA1
CNIH4,6.73820577917899E-148,0.373490462244851,0.683,0.254,1.44729921930985E-143,1,CNIH4
MAGOHB,1.38459052404111E-175,0.373328112303848,0.409,0.101,2.97396198658789E-171,1,MAGOHB
PLEKHA5,3.06319722735176E-248,0.371521446231692,0.479,0.099,6.57944132462885E-244,1,PLEKHA5
COPZ1,2.08034690030389E-107,0.371243773195676,0.65,0.282,4.46837710716273E-103,1,COPZ1
BZW2,1.98928104150127E-215,0.370432657731799,0.543,0.141,4.27277674904058E-211,1,BZW2
POLR2I,7.5471362431544E-147,0.36796643662323,0.754,0.304,1.62104939366713E-142,1,POLR2I
TMEM9,5.63539531485245E-189,0.3676623069017,0.506,0.138,1.21042655967716E-184,1,TMEM9
ANAPC11,9.99024389638635E-84,0.36682631040304,0.802,0.419,2.14580448650482E-79,1,ANAPC11
HTATIP2,1.14639561982757E-148,0.366772948442197,0.59,0.207,2.46234315182765E-144,1,HTATIP2
ERGIC1,9.27424464233698E-179,0.365927618801057,0.549,0.165,1.99201500672756E-174,1,ERGIC1
SMAGP,1.11650627418822E-192,0.365364759983341,0.43,0.101,2.39814382632889E-188,1,SMAGP
FAM195A,6.93517355275603E-133,0.363547596325563,0.526,0.184,1.48960592739647E-128,1,FAM195A
SPR,4.81795311513642E-222,0.36312169808801,0.421,0.088,1.03484814960015E-217,1,SPR
SH3YL1,7.98465357170727E-190,0.361189784799229,0.687,0.221,1.715023740667E-185,1,SH3YL1
STEAP1,8.79350280662439E-264,0.360324855922493,0.358,0.053,1.88875646783485E-259,1,STEAP1
LYPLA1,6.41394320146346E-134,0.360011789303364,0.612,0.234,1.37765086024234E-129,1,LYPLA1
PLS1,1.00883358063557E-179,0.35913957111248,0.467,0.121,2.16687364784714E-175,1,PLS1
NCKAP1,8.89450910029622E-236,0.358478393322201,0.486,0.106,1.91045160965263E-231,1,NCKAP1
LAPTM4A,1.08108327029695E-116,0.358430275542154,0.82,0.377,2.32205875627082E-112,1,LAPTM4A
PRR15L,1.32905524408018E-182,0.358275492286374,0.337,0.067,2.85467775875983E-178,1,PRR15L
RPL291,1.93189929618477E-43,0.357068123194026,0.997,0.95,4.14952649827526E-39,1,RPL29
SLC25A39,1.01588916290993E-112,0.356995449513269,0.632,0.269,2.18202833301425E-108,1,SLC25A39
MRPL15,8.81563381724213E-173,0.356748766574302,0.482,0.137,1.89350998760544E-168,1,MRPL15
DAD1,1.27858747678327E-86,0.356617966569169,0.923,0.514,2.74627804138279E-82,1,DAD1
DCTN2,1.09957177704827E-133,0.356393413944666,0.692,0.28,2.36177021992198E-129,1,DCTN2
WBP5,1.29503673618411E-175,0.356038156713437,0.458,0.125,2.78160940564985E-171,1,WBP5
SCCPDH,9.59777263940706E-150,0.3553041520179,0.494,0.155,2.06150558521824E-145,1,SCCPDH
SMS,7.0805233281262E-134,0.354443134493426,0.697,0.28,1.52082560564823E-129,1,SMS
PHB,4.47862202705857E-123,0.354273879137223,0.67,0.277,9.61963225191911E-119,1,PHB
UQCC3,1.9304249040798E-184,0.353859177934737,0.562,0.168,4.146359651473E-180,1,UQCC3
TMEM219,9.16294727835638E-91,0.353688045995602,0.864,0.445,1.96810944591817E-86,1,TMEM219
NDUFS6,7.7758239035702E-111,0.352821746487564,0.772,0.357,1.67016921624784E-106,1,NDUFS6
GPX4,4.64930471923981E-58,0.352718327661663,0.952,0.637,9.9862416064552E-54,1,GPX4
TMEM98,1.52712254307646E-239,0.352572408130354,0.343,0.053,3.28010651027392E-235,1,TMEM98
GGCT,9.86551974413425E-173,0.351141805686015,0.528,0.157,2.1190149858426E-168,1,GGCT
C11orf31,7.34177049111636E-78,0.351105762849252,0.91,0.53,1.57693888378688E-73,1,C11orf31
ARSD,3.25039377351358E-216,0.350948505227374,0.435,0.094,6.98152078612983E-212,1,ARSD
MSRB2,1.36605675358512E-176,0.350656776779708,0.507,0.147,2.93415330102549E-172,1,MSRB2
NDUFA1,1.1822745000878E-76,0.350491544120246,0.918,0.549,2.53940739873859E-72,1,NDUFA1
GPRC5C,4.65249958530639E-230,0.350028169932791,0.416,0.082,9.99310385927959E-226,1,GPRC5C
CCT6A,2.09654326949611E-114,0.348716854113228,0.704,0.309,4.5031652885507E-110,1,CCT6A
MRPS35,3.62137412984913E-158,0.34860352220845,0.592,0.199,7.77834949350294E-154,1,MRPS35
RPLP01,5.45762181255903E-43,0.348546335400088,0.997,0.913,1.17224258911956E-38,1,RPLP0
CTTN,1.07932531467324E-233,0.34820904721167,0.647,0.175,2.31828284338665E-229,1,CTTN
RPL411,6.81630339752578E-52,0.347608600336057,0.998,0.966,1.46407380675456E-47,1,RPL41
TRIM54,1.74895467571898E-192,0.347587903318632,0.302,0.052,3.75657974797679E-188,1,TRIM54
PTPRF,2.33843733401035E-207,0.34726102405719,0.469,0.111,5.02272954972083E-203,1,PTPRF
BCL2L15,3.07294406416715E-214,0.347096769357228,0.387,0.077,6.60037655542463E-210,1,BCL2L15
ZNF593,8.52718339759843E-186,0.345803120385162,0.569,0.169,1.83155372197017E-181,1,ZNF593
MRPL36,2.62745942499169E-133,0.345519679036062,0.52,0.182,5.64352009893966E-129,1,MRPL36
CUTA1,8.13733052958276E-71,0.344458385938086,0.816,0.461,1.74781722444908E-66,1,CUTA
FOXA3,3.53924786111962E-181,0.343894323311637,0.408,0.096,7.60195048089883E-177,1,FOXA3
LINC00493,1.20271854454824E-107,0.342967329897248,0.756,0.356,2.58331916183516E-103,1,LINC00493
ATP5B,8.72395433568601E-79,0.342658566983395,0.89,0.501,1.873818151762E-74,1,ATP5B
RANBP1,6.74381639148055E-117,0.342202512948042,0.674,0.288,1.44850432272611E-112,1,RANBP1
KLK11,3.18699020987683E-129,0.341983808654608,0.329,0.084,6.84533627179445E-125,1,KLK11
CBLC,2.46013578802018E-275,0.341949321106327,0.448,0.079,5.28412565908854E-271,1,CBLC
PDCD6,5.70397113534855E-103,0.341085881952203,0.801,0.388,1.22515596016152E-98,1,PDCD6
PLLP,3.49101020863349E-180,0.340593094662679,0.368,0.08,7.49834082712388E-176,1,PLLP
HDGF,1.85644896886625E-174,0.340260166632521,0.577,0.177,3.98746674022781E-170,1,HDGF
DEGS2,2.09306743078994E-179,0.340077033372025,0.266,0.043,4.4956995345937E-175,1,DEGS2
TUSC3,3.88746539530021E-227,0.339623290713907,0.319,0.048,8.34988692256532E-223,1,TUSC3
UQCR10,3.75810124858655E-62,0.339565152860416,0.927,0.59,8.07202567183905E-58,1,UQCR10
CHCHD2,5.94001416506486E-72,0.339246412116383,0.966,0.746,1.27585564251428E-67,1,CHCHD2
MACROD1,1.09616030182051E-216,0.339193596357407,0.386,0.075,2.35444271228027E-212,1,MACROD1
RAB2A,3.62143987829185E-113,0.338931913121307,0.789,0.358,7.77849071458306E-109,1,RAB2A
MPZL1,1.06049948069157E-187,0.33880712354147,0.464,0.12,2.27784683457743E-183,1,MPZL1
AGRN,6.24729986315194E-196,0.337326872904336,0.514,0.135,1.3418575376064E-191,1,AGRN
ST6GALNAC1,2.50817978627156E-201,0.337258553227424,0.382,0.078,5.38731936293269E-197,1,ST6GALNAC1
RPS181,1.16337666843382E-33,0.33659893535739,0.997,0.953,2.498816746129E-29,1,RPS18
ZNF703,1.26911344671141E-171,0.3358102747091,0.376,0.087,2.72592877219144E-167,1,ZNF703
PAFAH1B3,2.60083298582278E-190,0.334542903954599,0.541,0.151,5.58632917024874E-186,1,PAFAH1B3
MT-ND3,3.09255366484075E-36,0.334183736899452,0.983,0.924,6.64249601671144E-32,1,MT-ND3
METTL5,5.80577843490462E-146,0.333650277339492,0.663,0.247,1.24702315003316E-141,1,METTL5
ERLEC1,7.05467186035048E-141,0.333161475246545,0.644,0.24,1.51527296888468E-136,1,ERLEC1
ENTPD2,1.12711243004421E-190,0.332829033258419,0.363,0.074,2.42092478849197E-186,1,ENTPD2
PRSS22,4.35383162560352E-178,0.332425461588331,0.54,0.153,9.35159494863379E-174,1,PRSS22
NDUFB4,2.26897693218899E-80,0.332143258799234,0.899,0.491,4.87353555264873E-76,1,NDUFB4
LTBR,2.01646073828009E-149,0.332079389551651,0.539,0.181,4.3311560197518E-145,1,LTBR
ARSE,7.83817119376327E-268,0.33139908428255,0.282,0.03,1.68356079070841E-263,1,ARSE
BCAM,9.69928864850586E-219,0.330646432000723,0.329,0.053,2.08331020881257E-214,1,BCAM
CCT5,4.85473215482946E-126,0.329621300555006,0.695,0.287,1.04274791953582E-121,1,CCT5
CDH1,7.6081596718713E-236,0.32870779672096,0.646,0.17,1.63415661592124E-231,1,CDH1
VIMP,1.01672233335181E-113,0.328113514263063,0.661,0.28,2.18381789980636E-109,1,VIMP
PAICS,6.11745089655966E-181,0.328103209875618,0.436,0.11,1.31396727807205E-176,1,PAICS
COA3,7.6844989884959E-122,0.32805655995526,0.605,0.237,1.65055353773903E-117,1,COA3
PROM2,1.94800205322147E-153,0.327819405134927,0.311,0.068,4.18411361011438E-149,1,PROM2
EPB41L1,6.57837526783455E-155,0.32683584021894,0.408,0.11,1.41296922377818E-150,1,EPB41L1
MGLL,4.25920526343133E-178,0.326697417541409,0.621,0.195,9.14834698532416E-174,1,MGLL
CTNND1,1.03807011117627E-196,0.326189107310784,0.674,0.211,2.22967079179551E-192,1,CTNND1
SEC61G,5.72007694013418E-76,0.325923537301138,0.895,0.514,1.22861532597142E-71,1,SEC61G
HPN,1.19471323823916E-185,0.325051793295301,0.201,0.022,2.56612456441389E-181,1,HPN
RPS211,4.62931083947348E-55,0.324851675613712,0.996,0.932,9.9432967521051E-51,1,RPS21
NDUFB2,5.71080973014992E-69,0.324820863414381,0.898,0.524,1.2266248219389E-64,1,NDUFB2
RRBP1,2.19374087922824E-157,0.324597230240703,0.721,0.27,4.71193603449434E-153,1,RRBP1
TBCA,9.30436587182611E-80,0.323910678573751,0.872,0.479,1.99848474560953E-75,1,TBCA
SPCS1,2.11266219092449E-63,0.323820116050729,0.892,0.526,4.53778711988671E-59,1,SPCS1
AIG1,1.16171819368041E-176,0.323429155014352,0.402,0.097,2.49525450820616E-172,1,AIG1
RPS11,8.36764023564681E-57,0.322614057106451,0.981,0.817,1.79728544621458E-52,1,RPS11
ABHD17C,5.06544668950442E-200,0.322579043250566,0.424,0.094,1.08800729443865E-195,1,ABHD17C
MRPS12,4.89827571244661E-142,0.322572125373214,0.604,0.219,1.05210064027641E-137,1,MRPS12
RSL1D11,1.5115365929121E-95,0.322571894923189,0.759,0.369,3.2466294479159E-91,1,RSL1D1
ZFAS1,5.80306553982405E-63,0.322529643076051,0.933,0.641,1.24644044729881E-58,1,ZFAS1
ESRP1,4.68716106938055E-237,0.322373975981271,0.441,0.088,1.00675532609225E-232,1,ESRP1
DSG2,4.33470759728365E-217,0.321419686225493,0.575,0.148,9.31051844820555E-213,1,DSG2
F5,6.42680946944017E-164,0.321171164903917,0.33,0.071,1.38041440594105E-159,1,F5
RBPMS,7.50537089029843E-204,0.320962825374181,0.45,0.103,1.6120786135272E-199,1,RBPMS
NR2F2,1.30515652829768E-226,0.320586656413767,0.365,0.064,2.8033457071306E-222,1,NR2F2
SLC1A5,2.45652366953923E-170,0.319956258554574,0.454,0.121,5.27636718980331E-166,1,SLC1A5
LRP5,3.67344043545542E-238,0.319680863294357,0.448,0.091,7.8901827113147E-234,1,LRP5
TCEA3,5.15993354226799E-129,0.319634582038052,0.349,0.094,1.10830212554374E-124,1,TCEA3
CDCA7,1.15307800294406E-201,0.318661595431495,0.294,0.046,2.47669624252354E-197,1,CDCA7
GFPT1,3.33504869624711E-174,0.318410703391558,0.537,0.155,7.16335109466917E-170,1,GFPT1
CD59,3.38107723053963E-195,0.318305582799599,0.875,0.329,7.26221578347608E-191,1,CD59
LRRC59,1.82874789540907E-118,0.317875534251046,0.48,0.17,3.92796760454913E-114,1,LRRC59
GSTM3,6.57277262113413E-179,0.317838825375491,0.381,0.085,1.4117658312934E-174,1,GSTM3
F3,3.9640090456005E-103,0.317214411455362,0.303,0.086,8.51429502904532E-99,1,F3
UNC93B1,2.43526821445882E-129,0.316681749069453,0.568,0.207,5.23071259783611E-125,1,UNC93B1
NPM3,3.32334988210498E-221,0.315943908802363,0.371,0.069,7.13822321177329E-217,1,NPM3
EIF2S2,2.00509860919488E-109,0.315502251018831,0.772,0.354,4.30675130268969E-105,1,EIF2S2
EXOSC5,1.3191040072203E-181,0.31541365144448,0.465,0.121,2.83330349710849E-177,1,EXOSC5
PAIP1,2.82284292249204E-162,0.315226981858339,0.565,0.182,6.06318431322066E-158,1,PAIP1
CHMP2A,8.7137822572497E-110,0.314453049062129,0.818,0.376,1.87163329103466E-105,1,CHMP2A
TRIP6,1.3186949802912E-157,0.31435364145799,0.441,0.122,2.83242494816747E-153,1,TRIP6
MET,1.6007002067009E-194,0.313483724098002,0.474,0.117,3.43814397397286E-190,1,MET
HACD3,3.24472950096219E-173,0.312832637053029,0.504,0.144,6.96935449511669E-169,1,HACD3
ACP1,3.30269188518762E-108,0.312522991900802,0.695,0.304,7.09385190019449E-104,1,ACP1
YIPF6,5.72829624119502E-191,0.312246243438086,0.503,0.134,1.23038074964628E-186,1,YIPF6
BOLA3,7.40533419540594E-142,0.312225491032167,0.578,0.203,1.59059173183124E-137,1,BOLA3
SSR3,8.53835932256391E-109,0.312028553723947,0.788,0.36,1.8339541988935E-104,1,SSR3
GNAS,9.32017067141857E-83,0.311907134168115,0.925,0.519,2.00187945851399E-78,1,GNAS
RNF128,3.72275570377739E-179,0.311324762561758,0.351,0.074,7.99610697614346E-175,1,RNF128
CDC42EP5,1.17417060179139E-168,0.311259527286196,0.421,0.106,2.52200103558773E-164,1,CDC42EP5
YIPF3,4.75001360007848E-106,0.310916647197432,0.594,0.244,1.02025542116086E-101,1,YIPF3
DAG1,4.85444135504604E-154,0.310872057785608,0.369,0.092,1.04268545865034E-149,1,DAG1
NR2F6,1.46132267618221E-188,0.310646422569557,0.428,0.101,3.13877497617177E-184,1,NR2F6
PFDN4,2.93853337309796E-153,0.310294933606194,0.553,0.18,6.3116758320771E-149,1,PFDN4
MLF2,5.03509236366252E-123,0.309979836326432,0.735,0.31,1.08148748879107E-118,1,MLF2
PDZD11,4.4734405537415E-164,0.309782340314172,0.494,0.145,9.60850296538136E-160,1,PDZD11
EGFR,3.90271344408346E-189,0.309737903179127,0.368,0.076,8.38263820654687E-185,1,EGFR
MCFD2,1.4957774920206E-128,0.309674642355677,0.501,0.174,3.21278047511105E-124,1,MCFD2
PROM1,2.51187734332464E-153,0.309420897872004,0.334,0.076,5.39526134572699E-149,1,PROM1
SRP9,4.21325064743031E-90,0.30929795339766,0.838,0.42,9.04964106561555E-86,1,SRP9
MRPL11,1.84697859846052E-139,0.308721536744298,0.619,0.228,3.96712533163336E-135,1,MRPL11
ADAM15,5.49625090007749E-150,0.308574778079337,0.526,0.166,1.18053973082764E-145,1,ADAM15
SPAG16,3.95460549046081E-196,0.308460578256332,0.442,0.104,8.49409713296078E-192,1,SPAG16
WBSCR22,6.1503299358995E-149,0.306779178904252,0.618,0.218,1.32102936693185E-144,1,WBSCR22
ADH1C,1.18074828731952E-58,0.306215918035214,0.109,0.022,2.53612924633361E-54,1,ADH1C
CXADR,1.31659490949519E-168,0.305909841989,0.407,0.101,2.82791420610472E-164,1,CXADR
RABAC1,1.63496572701404E-75,0.305712583955081,0.819,0.444,3.51174288505345E-71,1,RABAC1
BTBD3,3.30789898307835E-174,0.305049617938526,0.254,0.04,7.10503622575399E-170,1,BTBD3
CENPV,6.79676307142069E-200,0.304455592746204,0.386,0.079,1.45987674011045E-195,1,CENPV
ATP5I,2.91384146309864E-75,0.304357836841782,0.862,0.459,6.25864007858958E-71,1,ATP5I
RP11-532F12.5,7.00437501499056E-215,0.304343039280901,0.378,0.072,1.50446970946982E-210,1,RP11-532F12.5
TOP1,1.15645207630406E-113,0.30430639132597,0.711,0.306,2.4839434146935E-109,1,TOP1
MRPS33,1.88017795902596E-153,0.302958806014608,0.564,0.188,4.03843423819187E-149,1,MRPS33
ATOX1,7.11323778533463E-102,0.302698153208855,0.775,0.358,1.52785234391203E-97,1,ATOX1
TRAP1,6.83408310166343E-182,0.302693085369159,0.466,0.122,1.46789270940629E-177,1,TRAP1
EEF1A2,1.63781876832157E-120,0.301888039666671,0.279,0.066,3.5178709324779E-116,1,EEF1A2
UFC1,7.63140716899787E-95,0.301736456660483,0.795,0.392,1.63914994582905E-90,1,UFC1
RHOD,7.28204547453849E-199,0.301333032943614,0.471,0.113,1.56411054747612E-194,1,RHOD
PIGR,7.58774685119298E-38,0.301130806773312,0.17,0.063,1.62977214616774E-33,1,PIGR
TMEM97,5.42708131543317E-226,0.300449383006323,0.342,0.056,1.16568279574189E-221,1,TMEM97
MCTS1,2.13044174190531E-141,0.300376026803561,0.611,0.222,4.57597581743841E-137,1,MCTS1
PTK2,8.16035209204667E-216,0.300266122160262,0.5,0.12,1.7527620258507E-211,1,PTK2
GUK1,4.08466059955587E-67,0.299584353261778,0.958,0.638,8.77344250178606E-63,1,GUK1
MRPL17,1.79354994855906E-144,0.299438745477767,0.514,0.168,3.85236593451E-140,1,MRPL17
DNAJC12,2.22571764939288E-208,0.298474216093924,0.209,0.02,4.78061893913097E-204,1,DNAJC12
EEF1B21,1.43696527661176E-45,0.298395144352694,0.981,0.832,3.0864577176344E-41,1,EEF1B2
ADI1,1.13813963512595E-150,0.298273456410192,0.627,0.217,2.44461012228704E-146,1,ADI1
NUTF2,1.81439311696045E-117,0.298087464260241,0.656,0.271,3.89713497591936E-113,1,NUTF2
AGPAT2,5.26939963829009E-126,0.29788268106713,0.631,0.246,1.13181434830833E-121,1,AGPAT2
MAP7,1.15481988195708E-175,0.297397851434835,0.349,0.075,2.48043762445562E-171,1,MAP7
TJP1,1.07000583150289E-210,0.297161139303483,0.474,0.11,2.29826552548506E-206,1,TJP1
FN3K,1.8091068713917E-217,0.296787863670001,0.39,0.076,3.88578064906224E-213,1,FN3K
ELMO3,2.40697348216418E-222,0.296744731172567,0.433,0.09,5.16993834234044E-218,1,ELMO3
AGAP2-AS1,1.04099866511131E-189,0.296581865095524,0.297,0.051,2.23596103279259E-185,1,AGAP2-AS1
PLTP,1.38406949761608E-186,0.29655443210658,0.47,0.119,2.97284287392957E-182,1,PLTP
PKP2,8.43899628185211E-242,0.296458139758405,0.365,0.06,1.81261201137901E-237,1,PKP2
VPS28,3.8365529825749E-73,0.295828299424847,0.85,0.462,8.24053215127262E-69,1,VPS28
INHA,3.94194642802265E-135,0.295615433893793,0.116,0.009,8.46690673274985E-131,1,INHA
NDUFAB1,3.23990463075047E-102,0.295565351915149,0.784,0.364,6.95899115638893E-98,1,NDUFAB1
TPD52L1,1.58471426470646E-236,0.295228037222944,0.331,0.05,3.403807769163E-232,1,TPD52L1
NOB1,6.15239623643208E-179,0.2944996103611,0.496,0.135,1.32147318762325E-174,1,NOB1
PPARG,1.46812585771464E-132,0.294213541952798,0.395,0.115,3.15338752978527E-128,1,PPARG
DYNLL1,1.02598874314897E-59,0.294097002752465,0.933,0.575,2.20372122140967E-55,1,DYNLL1
NDUFC1,5.51634400780493E-97,0.294053511213566,0.773,0.364,1.18485552943642E-92,1,NDUFC1
